major_id,major,prospec,Description,Matematika,Sains,Fisika,Sosiologi,Biologi,Kimia,Teknologi,Bisnis dan Ekonomi,Seni,Sastra dan Linguistik,Pendidikan,Hukum,Lingkungan,Kesehatan,Geografi,Komunikasi,Sejarah dan Filsafat,Hukum,highest
188,PENDIDIKAN KHUSUS,Psikolog,"Psikolog adalah seseorang yang ahli dalam ilmu psikologi dan memahami perilaku manusia serta proses mental. Mereka bekerja untuk membantu individu mengatasi masalah mental, emosional, atau perilaku, serta bisa bekerja di berbagai bidang seperti kesehatan mental, pendidikan, perusahaan, atau organisasi pemerintah. Prospek kerja untuk psikolog cukup baik karena semakin meningkatnya kesadaran masyarakat terhadap kesehatan mental dan kebutuhan akan layanan psikologis.",0.2,0.2,0.1,0.35,0.2,0.1,0.5,0.1,0.1,0.1,0.8,0.2,0.2,0.4,0.1,0.6,0.2,0.2,11
188,PENDIDIKAN KHUSUS,Terapis perilaku,"Terapis perilaku adalah profesi yang bertanggung jawab untuk membantu individu mengatasi masalah mental dan emosional dengan menggunakan teknik-teknik terapi perilaku. Mereka menggunakan pendekatan ilmiah dan berbasis bukti untuk membantu klien mencapai perubahan positif dalam perilaku mereka. Prospek kerja dalam bidang ini cukup baik, karena permintaan akan layanan terapi mental semakin meningkat dan diakui sebagai bagian penting dalam perawatan kesehatan mental. Selain itu, terapis perilaku juga dapat bekerja di berbagai setting seperti rumah sakit, klinik, sekolah, dan organisasi non-profit.",0.2,0.2,0.1,0.35,0.2,0.1,0.5,0.1,0.1,0.1,0.8,0.2,0.2,0.4,0.1,0.6,0.2,0.2,11
189,TEKNOLOGI RADIOLOGI PENCITRAAN,Radiographer,"Radiographer adalah seorang profesional medis yang bertanggung jawab dalam memproduksi gambar radiologi untuk membantu dokter mendiagnosis dan merawat pasien. Mereka biasanya bekerja di rumah sakit, klinik, atau pusat medis lainnya. Prospek karir radiographer sangat menjanjikan karena permintaan akan layanan radiologi terus meningkat seiring dengan peningkatan jumlah pasien yang membutuhkan pemeriksaan radiologi. Selain itu, perkembangan teknologi medis juga membuka peluang bagi radiographer untuk terus meningkatkan keterampilan dan pengetahuannya dalam bidang ini.",0.6,0.6,0.6,0.1,0.4,0.1,0.2,0.2,0.1,0,0.7,0.1,0.3,0.6,0.1,0.3,0.2,0.1,11
189,TEKNOLOGI RADIOLOGI PENCITRAAN,Medical imaging technologist,"Medical imaging technologists adalah profesional kesehatan yang bertanggung jawab untuk melakukan prosedur imaging medis seperti x-ray, CT scan, MRI, dan ultrasound pada pasien. Mereka bekerja sama dengan dokter dan tim medis lainnya untuk membantu dalam mendiagnosis dan merawat berbagai kondisi medis. Prospek karir untuk medical imaging technologists sangat cerah karena permintaan akan layanan imaging medis terus meningkat seiring dengan peningkatan teknologi medis dan usia penduduk yang semakin tua. Selain itu, keahlian mereka sangat diperlukan di rumah sakit, pusat kesehatan, klinik, dan praktik dokter.",0.6,0.6,0.6,0.1,0.4,0.1,0.2,0.2,0.1,0,0.7,0.1,0.3,0.6,0.1,0.3,0.2,0.1,11
189,TEKNOLOGI RADIOLOGI PENCITRAAN,Radiation therapist,"Radiation therapist adalah seorang profesional medis yang bertanggung jawab dalam memberikan radiasi pengobatan kepada pasien dengan kanker atau penyakit lainnya. Mereka bekerja sama dengan tim medis lainnya untuk merencanakan dan memberikan dosis radiasi yang tepat sesuai dengan rencana perawatan pasien. Prospek kerja untuk radiation therapist cukup baik, karena semakin banyaknya kasus kanker yang terjadi dan perkembangan teknologi radioterapi yang terus berkembang. Sebagai profesi yang sangat penting dalam perawatan pasien kanker, radiation therapist memiliki peluang karir yang menjanjikan dan peminat yang terus meningkat.",0.6,0.6,0.6,0.1,0.4,0.1,0.2,0.2,0.1,0,0.7,0.1,0.3,0.6,0.1,0.3,0.2,0.1,11
190,BISNIS KREATIF,Content creator,"Sebagai content creator, Anda akan bertanggung jawab untuk membuat konten yang menarik dan relevan bagi target audience Anda. Prospek kerja sebagai content creator sangat menjanjikan karena kebutuhan akan konten digital terus meningkat, baik untuk keperluan pemasaran, hiburan, edukasi, maupun informasi. Dengan skill dan kreativitas yang baik, Anda dapat menjadi seorang content creator sukses dan memiliki peluang untuk bekerja dengan berbagai brand, media, atau platform digital.",0.5,0.1,0.2,0.2,0,0.1,0.2,0.8,0.6,0.1,0.2,0.3,0.2,0,0.3,0.5,0.2,0.3,8
190,BISNIS KREATIF,Graphic designer,"Sebagai seorang desainer grafis, Anda akan memiliki prospek karir yang cerah dan menjanjikan. Keterampilan Anda dalam merancang dan menciptakan karya visual yang menarik akan sangat diminati oleh berbagai industri, mulai dari periklanan, media, perusahaan teknologi, hingga bisnis fashion. Anda juga dapat bekerja sebagai freelance atau bekerjasama dengan agensi kreatif untuk proyek-proyek spesifik. Dengan perkembangan teknologi dan dunia digital yang terus berkembang, permintaan terhadap desainer grafis semakin meningkat, sehingga Anda memiliki banyak kesempatan untuk mengembangkan karir Anda dalam bidang yang menantang dan kreatif ini.",0.5,0.1,0.2,0.2,0,0.1,0.2,0.8,0.6,0.1,0.2,0.3,0.2,0,0.3,0.5,0.2,0.3,8
190,BISNIS KREATIF,Social media manager,"Seorang social media manager bertanggung jawab untuk mengelola dan mengembangkan kehadiran online sebuah perusahaan atau individu melalui berbagai platform media sosial. Mereka membuat strategi konten, mengelola posting harian, menganalisis data, dan berinteraksi dengan pengikut untuk membangun kesadaran merek dan keterlibatan. Dengan pertumbuhan terus-menerus media sosial, prospek kerja sebagai social media manager sangat cerah, terutama di perusahaan-perusahaan yang menyadari pentingnya kehadiran online yang kuat.",0.5,0.1,0.2,0.2,0,0.1,0.2,0.8,0.6,0.1,0.2,0.3,0.2,0,0.3,0.5,0.2,0.3,8
191,PENDIDIKAN TEKNOLOGI INFORMASI,IT Consultant,"Seorang IT Consultant adalah seorang profesional yang ahli dalam memberikan saran dan solusi teknologi informasi kepada perusahaan atau organisasi untuk meningkatkan efisiensi dan produktivitas. Mereka bertanggung jawab untuk menganalisis kebutuhan teknologi informasi, merancang dan mengimplementasikan solusi teknologi informasi yang sesuai dengan tujuan bisnis perusahaan. Prospek kerja sebagai IT Consultant sangat baik karena perkembangan teknologi informasi yang terus berkembang dan banyak perusahaan yang membutuhkan bantuan dalam mengelola dan mengoptimalkan sistem teknologi informasi mereka. Selain itu, juga banyak kesempatan untuk meniti karir di bidang konsultansi IT baik sebagai konsultan independen maupun di perusahaan konsultan teknologi informasi ternama.",0.6,0.3,0.2,0.1,0.1,0.1,0.8,0.7,0.3,0.1,0.6,0.3,0.2,0.3,0.1,0.4,0.2,0.3,7
191,PENDIDIKAN TEKNOLOGI INFORMASI,Software Engineer,"Seorang Software Engineer adalah seorang profesional yang bertanggung jawab untuk merancang, mengembangkan, dan memelihara perangkat lunak serta aplikasi yang digunakan dalam berbagai industri. Prospek kerja bagi seorang Software Engineer sangat baik di Indonesia karena permintaan akan keterampilan teknis dan keahlian dalam pengembangan perangkat lunak terus meningkat. Banyak perusahaan teknologi dan perusahaan lainnya membutuhkan Software Engineer untuk memastikan sistem dan aplikasi mereka berjalan lancar dan efisien. Dengan kemampuan yang baik dalam pemrograman dan pemecahan masalah, Software Engineer memiliki peluang untuk berkembang dan mendapatkan gaji yang menguntungkan.",0.6,0.3,0.2,0.1,0.1,0.1,0.8,0.7,0.3,0.1,0.6,0.3,0.2,0.3,0.1,0.4,0.2,0.3,7
191,PENDIDIKAN TEKNOLOGI INFORMASI,Cybersecurity Analyst,"Seorang Cybersecurity Analyst adalah seorang profesional yang bertanggung jawab untuk melindungi suatu organisasi dari serangan peretasan dan kebocoran data dengan menganalisis dan menanggulangi potensi risiko keamanan komputer. Mereka juga bertanggung jawab untuk memantau sistem keamanan, mendeteksi serangan berbahaya, dan mengidentifikasi celah keamanan. Prospek kerja sebagai seorang Cybersecurity Analyst sangat menjanjikan karena semakin banyaknya organisasi yang menyadari pentingnya perlindungan data dan informasi mereka dari serangan cyber. Permintaan akan tenaga ahli keamanan informasi semakin tinggi sehingga peluang karir dalam bidang ini akan terus berkembang.",0.6,0.3,0.2,0.1,0.1,0.1,0.8,0.7,0.3,0.1,0.6,0.3,0.2,0.3,0.1,0.4,0.2,0.3,7
192,ADMINISTRASI PERKANTORAN DIGITAL,Administratif,"Prospek kerja dalam bidang administratif di Indonesia cukup menjanjikan, karena setiap perusahaan atau organisasi membutuhkan tenaga administratif untuk menjalankan operasional sehari-hari. Peluang karir dalam bidang ini sangat luas, mulai dari posisi administrasi umum, administrasi keuangan, hingga administrasi sumber daya manusia. Semakin berkembangnya bisnis dan perkembangan ekonomi di Indonesia, maka semakin banyak juga permintaan akan tenaga administratif yang kompeten dan profesional. Dengan memiliki keterampilan dan pengetahuan yang baik dalam bidang administratif, seseorang memiliki peluang yang besar untuk mendapatkan pekerjaan yang menjanjikan dan berkelanjutan.",0.2,0.2,0.2,0.2,0.1,0.1,0.8,0.7,0.2,0.1,0.3,0.6,0.2,0.2,0.2,0.4,0.2,0.6,7
192,ADMINISTRASI PERKANTORAN DIGITAL,Sekretaris,"Deskripsi singkat mengenai prospek kerja sebagai sekretaris adalah bahwa pekerjaan sebagai sekretaris memiliki prospek yang baik karena dibutuhkan di hampir semua bidang industri. Seorang sekretaris bertanggung jawab untuk melakukan tugas administratif seperti menjadwalkan pertemuan, menjawab telepon, mengelola dokumen, dan mendukung pimpinan dalam mengorganisirasi pekerjaan mereka. Dengan tingkat keahlian yang tinggi dan pengalaman yang cukup, seorang sekretaris memiliki kesempatan untuk naik jabatan dan mendapatkan gaji yang baik. Selain itu, dengan perkembangan teknologi dan kebutuhan akan profesional yang terampil dalam komunikasi dan pengelolaan waktu yang baik, pekerjaan sebagai sekretaris akan terus menjadi relevan dan dicari oleh perusahaan.",0.2,0.2,0.2,0.2,0.1,0.1,0.8,0.7,0.2,0.1,0.3,0.6,0.2,0.2,0.2,0.4,0.2,0.6,7
192,ADMINISTRASI PERKANTORAN DIGITAL,Customer service,"Prospek kerja dalam customer service sangat menjanjikan di Indonesia karena banyak perusahaan yang memerlukan tenaga customer service untuk melayani pelanggan dengan baik. Terutama dengan perkembangan teknologi yang semakin pesat, pelayanan pelanggan secara online menjadi lebih penting. Sehingga, peluang untuk bekerja sebagai customer service di berbagai sektor seperti e-commerce, perbankan, telekomunikasi, dan lainnya semakin meningkat. Customer service juga merupakan posisi yang dapat memberikan kesempatan untuk berinteraksi langsung dengan pelanggan sehingga meningkatkan keterampilan komunikasi dan pelayanan.",0.2,0.2,0.2,0.2,0.1,0.1,0.8,0.7,0.2,0.1,0.3,0.6,0.2,0.2,0.2,0.4,0.2,0.6,7
193,ANTROPOLOGI BUDAYA,Peneliti budaya,"Peneliti budaya adalah seseorang yang melakukan penelitian mengenai aspek-aspek budaya suatu kelompok masyarakat, seperti seni, adat istiadat, tradisi, dan nilai-nilai budaya. Prospek kerja bagi peneliti budaya sangat baik karena keberagaman budaya dan kebutuhan akan pemahaman mendalam mengenai budaya semakin meningkat, baik untuk kepentingan akademis maupun praktis dalam bidang pariwisata, seni, pendidikan, dan kebijakan publik. Hal ini membuat peneliti budaya memiliki peluang besar untuk bekerja di berbagai institusi dan organisasi yang membutuhkan pemahaman mendalam tentang budaya.",0.3,0.3,0.1,0.4,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,4
193,ANTROPOLOGI BUDAYA,Pengajar antropologi,"Prospek kerja sebagai pengajar antropologi sangat menjanjikan karena kebutuhan akan pengetahuan antropologi semakin meningkat di berbagai institusi pendidikan dan lembaga penelitian. Sebagai pengajar antropologi, Anda dapat bekerja sebagai dosen di perguruan tinggi, peneliti di lembaga penelitian, atau konsultan untuk organisasi yang membutuhkan pemahaman mendalam tentang budaya dan masyarakat. Selain itu, Anda juga dapat menjadi penulis buku teks atau artikel ilmiah dalam bidang antropologi. Karir ini memberikan kesempatan untuk terus belajar dan berkembang serta memberikan kontribusi yang berarti dalam memahami keberagaman budaya dan manusia.",0.3,0.3,0.1,0.4,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,4
193,ANTROPOLOGI BUDAYA,Konsultan antropologi,"Konsultan antropologi adalah seorang ahli yang memberikan masukan dan saran kepada individu, organisasi, atau pemerintah tentang isu-isu sosial dan budaya melalui pendekatan antropologi. Proses globalisasi dan multi-kulturalisme yang semakin kompleks membuat prospek kerja untuk konsultan antropologi semakin meningkat. Mereka dapat bekerja di berbagai bidang seperti penelitian, pengembangan kebijakan, pendidikan, atau konsultasi bisnis. Dengan kemampuan analisis, pemecahan masalah, dan kepekaan terhadap perbedaan budaya, konsultan antropologi memiliki peluang karir yang menjanjikan di era yang terus berkembang secara cepat ini.",0.3,0.3,0.1,0.4,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,4
194,EKONOMI AKUNTANSI,Akuntan,"Sebagai seorang Akuntan, prospek karir Anda sangat cerah karena selalu ada permintaan akan tenaga profesional dibidang akuntansi. Anda dapat bekerja di berbagai sektor, termasuk perusahaan swasta, perusahaan publik, lembaga keuangan, serta kantor akuntan dan konsultan. Dengan kemampuan untuk mengelola keuangan perusahaan, menganalisis laporan keuangan, dan memberikan saran strategis kepada manajemen, Anda akan menjadi aset berharga bagi perusahaan. Selain itu, peluang untuk berkembang karir dan meningkatkan pendapatan Anda juga sangat besar dalam profesi akuntan.",0.7,0.1,0.1,0.2,0.1,0,0.3,0.6,0.1,0.1,0.3,0.2,0,0.1,0.2,0.2,0.1,0.2,1
194,EKONOMI AKUNTANSI,Auditor,"Seorang auditor adalah seorang profesional yang bertanggung jawab untuk melakukan pemeriksaan dan evaluasi terhadap catatan keuangan suatu perusahaan. Mereka memastikan bahwa transaksi keuangan telah dilakukan secara benar dan sesuai dengan aturan yang berlaku. Prospek kerja untuk seorang auditor cukup baik, karena setiap perusahaan memerlukan jasa auditor untuk memastikan keuangan mereka terkelola dengan baik dan transparan. Auditor juga dapat bekerja di berbagai industri dan memiliki peluang untuk berkembang karir menjadi manajer audit atau partner di sebuah firma akuntansi.",0.7,0.1,0.1,0.2,0.1,0,0.3,0.6,0.1,0.1,0.3,0.2,0,0.1,0.2,0.2,0.1,0.2,1
194,EKONOMI AKUNTANSI,Manajer Keuangan,"Manajer Keuangan bertanggung jawab atas manajemen keuangan perusahaan, termasuk perencanaan keuangan, pengelolaan arus kas, analisis keuangan, pembuatan laporan keuangan, serta pengambilan keputusan investasi dan pendanaan. Prospek kerja untuk Manajer Keuangan sangat baik karena setiap perusahaan membutuhkan seseorang yang mampu mengelola keuangan perusahaan dengan baik untuk mencapai tujuan bisnisnya. Keterampilan analisis keuangan yang baik dan keputusan yang tepat dalam mengelola keuangan perusahaan akan membuat Manajer Keuangan menjadi aset berharga bagi perusahaan.",0.7,0.1,0.1,0.2,0.1,0,0.3,0.6,0.1,0.1,0.3,0.2,0,0.1,0.2,0.2,0.1,0.2,1
195,ANIMASI,Animator,"Animator adalah seseorang yang bertanggung jawab untuk membuat gambar bergerak atau animasi untuk film, video game, iklan, dan program televisi. Prospek kerja untuk animator cukup baik karena industri hiburan dan media terus berkembang. Diperlukan kreativitas, keahlian teknis, dan kemampuan untuk bekerja dalam tim untuk menjadi animator yang sukses.",0.2,0.3,0.2,0.3,0.1,0.1,0.5,0.1,0.7,0.1,0.3,0.1,0.2,0,0.2,0.5,0.2,0.1,9
195,ANIMASI,Desainer Karakter,"Profesi sebagai desainer karakter memiliki prospek kerja yang cerah di era digital saat ini. Desainer karakter bertanggung jawab untuk menciptakan tokoh-tokoh animasi, komik, permainan video, dan berbagai media visual lainnya. Dengan perkembangan industri kreatif yang terus meningkat, permintaan akan desainer karakter juga semakin tinggi. Desainer karakter dapat bekerja di studio animasi, perusahaan game, agensi periklanan, atau menjadi freelancer.Keahlian dalam menggambar, mengedit gambar digital, dan memiliki kreativitas yang tinggi sangat dibutuhkan dalam profesi ini.",0.2,0.3,0.2,0.3,0.1,0.1,0.5,0.1,0.7,0.1,0.3,0.1,0.2,0,0.2,0.5,0.2,0.1,9
195,ANIMASI,Ilustrator,"Ilustrator adalah orang yang memiliki kemampuan untuk menggambar dan menciptakan gambar visual yang menarik dan menginspirasi. Dalam dunia kerja, ilustrator memiliki prospek karir yang cerah, terutama dalam industri kreatif seperti desain grafis, animasi, penerbitan buku, periklanan, dan media digital. Mereka dapat bekerja sebagai freelancer atau di perusahaan desain, studio animasi, atau perusahaan media. Sebagai ilustrator, mereka dapat menghasilkan karya seni yang unik dan mendapat apresiasi dari publik, serta memiliki kesempatan untuk berkembang dan mengeksplorasi kreativitas mereka.",0.2,0.3,0.2,0.3,0.1,0.1,0.5,0.1,0.7,0.1,0.3,0.1,0.2,0,0.2,0.5,0.2,0.1,9
196,MANAJEMEN DAN KEBIJAKAN PUBLIK,Manajer penelitian,"Manajer penelitian bertanggung jawab untuk mengatur dan mengelola proyek penelitian serta mengawasi tim peneliti dalam melaksanakan penelitian. Mereka bertanggung jawab untuk mengembangkan strategi penelitian, mengelola anggaran proyek, serta memastikan bahwa hasil penelitian yang dihasilkan sesuai dengan tujuan yang telah ditetapkan. Prospek kerja bagi manajer penelitian cukup baik, terutama di bidang industri, pemerintahan, dan lembaga riset. Keterampilan manajerial dan keahlian dalam bidang penelitian sangat diperlukan untuk dapat sukses dalam posisi ini.",0.2,0.1,0.1,0.6,0.1,0.2,0.1,0.2,0.1,0.1,0.2,0.3,0.2,0.4,0.1,0.2,0.2,0.3,4
196,MANAJEMEN DAN KEBIJAKAN PUBLIK,Analis kebijakan,"Analis kebijakan adalah profesi yang bertanggung jawab untuk melakukan analisis mendalam terhadap kebijakan yang telah diterapkan atau yang akan diterapkan oleh sebuah lembaga atau pemerintah. Propek kerja sebagai seorang analis kebijakan cukup menjanjikan karena setiap organisasi, baik swasta maupun publik, membutuhkan orang yang dapat memberikan insight dan rekomendasi berdasarkan data dan informasi yang valid. Dengan perkembangan dinamis dunia bisnis dan politik, kebutuhan akan analis kebijakan terus meningkat, sehingga peluang karir dalam bidang ini sangat terbuka lebar.",0.2,0.1,0.1,0.6,0.1,0.2,0.1,0.2,0.1,0.1,0.2,0.3,0.2,0.4,0.1,0.2,0.2,0.3,4
196,MANAJEMEN DAN KEBIJAKAN PUBLIK,Konsultan manajemen,"Konsultan manajemen adalah seseorang yang memberikan saran dan rekomendasi kepada perusahaan atau organisasi dalam mengelola bisnis mereka dengan lebih efisien dan efektif. Prospek kerja bagi seorang konsultan manajemen sangat cerah karena setiap perusahaan membutuhkan bantuan dari ahli manajemen untuk meningkatkan kinerja dan profitabilitas mereka. Selain itu, dengan berkembangnya industri dan bisnis di Indonesia, permintaan akan konsultan manajemen juga semakin meningkat. Tidak hanya itu, sebagai konsultan manajemen, seseorang memiliki kesempatan untuk bekerja dengan berbagai jenis perusahaan dan industri yang berbeda, yang akan memberikan pengalaman dan pengetahuan yang berharga dalam karir mereka.",0.2,0.1,0.1,0.6,0.1,0.2,0.1,0.2,0.1,0.1,0.2,0.3,0.2,0.4,0.1,0.2,0.2,0.3,4
197,KESEHATAN LINGKUNGAN,Ahli Kesehatan Lingkungan,"Ahli Kesehatan Lingkungan adalah seorang profesional yang bertanggung jawab dalam mencegah serta mengendalikan penyakit dan masalah kesehatan yang berkaitan dengan lingkungan. Mereka bekerja untuk memastikan lingkungan tempat tinggal, bekerja, dan beraktivitas masyarakat aman dan sehat. Prospek karir bagi Ahli Kesehatan Lingkungan cukup menjanjikan, karena semakin meningkatnya perhatian masyarakat terhadap kesehatan lingkungan dan keberlanjutan. Banyak institusi pemerintah, swasta, maupun lembaga internasional yang membutuhkan tenaga ahli di bidang ini untuk mengelola kebijakan kesehatan lingkungan dan merancang program-program perlindungan lingkungan.",0.3,0.9,0.2,0.3,0.4,0.2,0.1,0.1,0.2,0,0.3,0.3,0.7,0.7,0.4,0.3,0.2,0.3,2
197,KESEHATAN LINGKUNGAN,Inspektur Lingkungan,"Inspektur Lingkungan adalah profesional yang bertanggung jawab untuk memastikan kepatuhan perusahaan atau organisasi terhadap peraturan lingkungan yang berlaku. Mereka melakukan inspeksi, investigasi, dan penegakan hukum terkait dengan masalah lingkungan seperti polusi udara, air, dan tanah. Prospek kerja untuk Inspektur Lingkungan cukup baik karena semakin meningkatnya kesadaran akan perlindungan lingkungan dan implementasi regulasi lingkungan yang lebih ketat. Selain itu, peran Inspektur Lingkungan juga terus dibutuhkan dalam berbagai sektor industri untuk memastikan keberlanjutan lingkungan hidup.",0.3,0.9,0.2,0.3,0.4,0.2,0.1,0.1,0.2,0,0.3,0.3,0.7,0.7,0.4,0.3,0.2,0.3,2
197,KESEHATAN LINGKUNGAN,Pengelola Limbah,"Prospek kerja bagi pengelola limbah sangat menjanjikan karena semakin meningkatnya kesadaran akan pentingnya pengelolaan limbah secara efisien dan ramah lingkungan. Dengan adanya regulasi yang semakin ketat terkait pengelolaan limbah, permintaan akan tenaga ahli dalam bidang ini juga semakin tinggi. Peluang kerja bagi pengelola limbah dapat ditemukan di berbagai industri, pemerintahan, maupun lembaga swadaya masyarakat yang peduli terhadap lingkungan. Selain itu, peluang untuk membuka usaha mandiri dalam bidang pengelolaan limbah juga sangat terbuka luas.",0.3,0.9,0.2,0.3,0.4,0.2,0.1,0.1,0.2,0,0.3,0.3,0.7,0.7,0.4,0.3,0.2,0.3,2
198,PENDIDIKAN VOKASIONAL SENI KULINER,Chef,"Chef adalah seseorang yang mahir dalam memasak dan mengolah berbagai jenis makanan. Sebagai seorang chef, prospek kerjanya sangatlah menjanjikan karena permintaan akan makanan yang lezat dan berkualitas selalu tinggi. Chef dapat bekerja di berbagai jenis industri makanan, seperti restoran, hotel, kafe, kapal pesiar, atau bahkan mendirikan usaha sendiri. Dengan kemampuan dan kreativitas dalam memasak, chef memiliki peluang untuk berkembang dan sukses dalam industri kuliner.",0.2,0.1,0.1,0.1,0.1,0.1,0,0.5,0.8,0.1,0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.2,9
198,PENDIDIKAN VOKASIONAL SENI KULINER,Patisserie Chef,"Pekerjaan sebagai Patisserie Chef menjanjikan prospek karir yang cerah di industri kuliner. Sebagai seorang ahli dalam pembuatan kue dan pastry, Patisserie Chef memiliki peluang untuk bekerja di berbagai jenis restoran, hotel, kafe, dan toko roti. Mereka juga dapat membuka bisnis sendiri seperti toko kue atau usaha katering. Dengan berbagai keterampilan yang dimiliki, Patisserie Chef juga dapat menjadi konsultan atau pengajar dalam pelatihan kue dan pastry. Kesempatan untuk berkembang dan memperluas jaringan dalam industri kuliner juga merupakan salah satu keuntungan bagi Patisserie Chef.",0.2,0.1,0.1,0.1,0.1,0.1,0,0.5,0.8,0.1,0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.2,9
198,PENDIDIKAN VOKASIONAL SENI KULINER,Food Stylist,"Food Stylist adalah seorang profesional yang bertanggung jawab untuk membuat makanan terlihat menarik dan enak di media cetak, media sosial, iklan, film, atau acara televisi. Propek kerja dalam bidang ini cukup menjanjikan karena permintaan untuk makanan yang difoto dengan cantik terus meningkat, baik dari industri kuliner maupun industri kreatif lainnya. Seorang Food Stylist juga dapat bekerja secara mandiri atau bergabung dengan tim produksi tertentu.",0.2,0.1,0.1,0.1,0.1,0.1,0,0.5,0.8,0.1,0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.2,9
199,TEKNIK KELAUTAN,Ahli Kelautan,"Ahli kelautan adalah profesi yang berkaitan dengan pengelolaan serta perlindungan sumber daya kelautan dan perairan, konservasi lingkungan laut, riset dan pengembangan kelautan, serta pengawasan kegiatan pemanfaatan laut. Prospek kerja bagi ahli kelautan sangat luas dan menjanjikan, terutama dengan semakin meningkatnya kesadaran akan pentingnya keberlanjutan dan pelestarian laut. Banyak peluang kerja tersedia di instansi pemerintah, lembaga riset kelautan, industri perikanan, perusahaan pelayaran, pariwisata bahari, serta organisasi internasional yang peduli terhadap lingkungan laut. Keahlian dalam bidang kelautan juga dibutuhkan dalam melakukan penelitian ilmiah dan penanggulangan masalah lingkungan laut.",0.35,0.2,0.4,0.3,0.4,0.1,0.1,0.3,0.1,0,0.2,0.3,0.7,0.1,0.4,0.2,0.3,0.3,13
199,TEKNIK KELAUTAN,Nakhoda,"Nakhoda adalah seseorang yang bertanggung jawab atas keselamatan dan operasional kapal. Prospek kerja sebagai nakhoda sangat menjanjikan, terutama di industri pelayaran dan perkapalan. Nakhoda bisa bekerja di kapal-kapal besar seperti kapal kargo atau kapal penumpang, serta di perusahaan pelayaran internasional. Mereka juga dapat bekerja di perusahaan logistik atau pelayaran wisata. Dengan tuntutan keselamatan yang tinggi dan keterampilan navigasi yang handal, nakhoda dapat memiliki peluang karir yang baik dan kompensasi yang menguntungkan.",0.35,0.2,0.4,0.3,0.4,0.1,0.1,0.3,0.1,0,0.2,0.3,0.7,0.1,0.4,0.2,0.3,0.3,13
199,TEKNIK KELAUTAN,Insinyur Kelautan,"Sebagai seorang Insinyur Kelautan, Anda memiliki prospek kerja yang menjanjikan di industri maritim, perkapalan, pengeboran minyak dan gas, pariwisata laut, serta penelitian dan pengembangan di bidang kelautan. Anda akan memiliki kesempatan untuk bekerja di berbagai perusahaan milik negara maupun swasta, lembaga pemerintah, serta organisasi non-pemerintah yang berkaitan dengan pengelolaan sumber daya laut dan pesisir. Selain itu, sebagai Insinyur Kelautan Anda juga memiliki peluang untuk bekerja sebagai konsultan teknik, ahli perencanaan, supervisor proyek, atau pengajar di perguruan tinggi. Dengan perkembangan industri kelautan yang terus berkembang, peluang karir bagi Insinyur Kelautan di masa depan sangat menjanjikan.",0.35,0.2,0.4,0.3,0.4,0.1,0.1,0.3,0.1,0,0.2,0.3,0.7,0.1,0.4,0.2,0.3,0.3,13
200,ADMINISTRASI PERPAJAKAN,Auditor,"Seorang auditor adalah seorang profesional yang bertanggung jawab untuk melakukan pemeriksaan dan evaluasi terhadap catatan keuangan suatu perusahaan. Mereka memastikan bahwa transaksi keuangan telah dilakukan secara benar dan sesuai dengan aturan yang berlaku. Prospek kerja untuk seorang auditor cukup baik, karena setiap perusahaan memerlukan jasa auditor untuk memastikan keuangan mereka terkelola dengan baik dan transparan. Auditor juga dapat bekerja di berbagai industri dan memiliki peluang untuk berkembang karir menjadi manajer audit atau partner di sebuah firma akuntansi.",0.3,0.1,0.1,0.2,0.1,0.1,0.1,0.3,0.1,0.1,0.5,0.3,0.1,0,0.1,0.2,0.4,0.3,11
200,ADMINISTRASI PERPAJAKAN,Tax Consultant,"Tax Consultant adalah seseorang yang memiliki pengetahuan dan keahlian dalam bidang perpajakan dan memberikan saran serta bimbingan kepada klien mengenai kepatuhan perpajakan dan strategi perpajakan yang optimal. Prospek kerja bagi seorang Tax Consultant sangat baik karena setiap perusahaan dan individu membutuhkan jasa konsultasi perpajakan untuk memastikan kepatuhan perpajakan dan mengoptimalkan pembayaran pajak. Selain itu, perkembangan peraturan perpajakan yang terus berubah juga meningkatkan permintaan akan jasa konsultan perpajakan yang terampil dan kompeten. Sebagai Tax Consultant, Anda memiliki peluang untuk bekerja di firma konsultasi perpajakan, perusahaan multinasional, atau bahkan mendirikan praktik perpajakan sendiri.",0.3,0.1,0.1,0.2,0.1,0.1,0.1,0.3,0.1,0.1,0.5,0.3,0.1,0,0.1,0.2,0.4,0.3,11
